Country,Created_Date,Estimated_Yearly_Earning,Subscribe_Rank,Subscribers,Type,Uploads,Username,Views,Views_Rank
US,"May 12th, 2009","
$390.7K - $6.3M ",328,"10,452,507",Music,97,SiaVEVO,"7,356,565,767",108th
US,"Mar 21st, 2011","
$1.4K - $23.2K ",327,"10,471,925",Entertainment,148,fouseyTUBE,"1,558,313,720","1,214th"
CA,"Mar 5th, 2013","
$418.9K - $6.7M ",325,"10,482,175",Entertainment,"3,479",Baby Big Mouth,"11,239,399,037",45th
US,"Aug 28th, 2006","
$10 - $164 ",323,596,Entertainment,213,Wojdylo Social Media,"1,416,218","1,387,827th"
US,"Jan 23rd, 2012","
$684.5K - $11M ",322,"10,581,680",Music,104,ImagineDragonsVEVO,"6,356,921,329",137th
US,"Nov 28th, 2009","
$388.2K - $6.2M ",321,"10,642,525",Games,"2,056",SSundee,"4,291,470,109",269th
US,"Jul 30th, 2013","
$12.6K - $201.9K ",320,"10,639,877",Entertainment,"1,508",REACT,"3,320,527,398",402nd
US,"Nov 18th, 2009","
$0 - $0 ",319,"10,631,704",Entertainment,118,RomanAtwood,"1,464,665,669","1,312th"
US,"Oct 30th, 2017","
$560K - $9M ",318,"10,691,338",Howto,"1,366",5-Minute Crafts KIDS,"1,968,432,668",884th
ES,"Oct 18th, 2015","
$1.4M - $22.2M ",317,"10,695,243",People,123,Las Ratitas,"2,874,584,596",498th
BR,"Mar 26th, 2009","
$32.8K - $525.5K ",314,"10,699,544",Comedy,366,Everson Zoio,"674,679,469","3,420th"
US,"Nov 21st, 2005","
$233.6K - $3.7M ",313,"10,701,464",Sports,"29,748",NBA,"5,313,149,373",194th
US,"Jan 18th, 2018","
$587.3K - $9.4M ",312,"10,784,499",Howto,"1,153",5-Minute Crafts GIRLY,"1,603,836,251","1,165th"
US,"May 12th, 2009","
$81.1K - $1.3M ",311,"10,736,304",Music,54,MileyCyrusVEVO,"3,468,602,121",377th
,"Dec 20th, 2013","
$0 - $0 ",310,"10,750,905",Games,0,Minecraft - Topic,0,"22,636,363rd"
US,"Sep 25th, 2012","
$80.1K - $1.3M ",309,"10,788,617",Comedy,305,RiceGum,"1,952,007,480",898th
KR,"Oct 10th, 2005","
$172.7K - $2.8M ",308,"10,806,586",Music,772,BIGBANG,"5,064,036,044",210th
US,"Nov 14th, 2017","
$1.5M - $24.6M ",305,"10,887,402",,142,Stacy Toys,"3,361,299,129",393rd
US,"Jan 4th, 2010","
$143.4K - $2.3M ",301,"10,897,587",Education,841,The King of Random,"2,167,708,607",767th
MX,"Sep 3rd, 2012","
$0 - $0 ",300,"10,919,736",Entertainment,319,DeToxoMoroxo,"1,244,980,062","1,603rd"
BR,"Jul 13th, 2011","
$110.8K - $1.8M ",299,"10,919,752",Games,"3,066",TazerCraft,"3,710,256,435",343rd
US,"Feb 15th, 2010","
$99.3K - $1.6M ",297,"10,936,109",People,999,CaseyNeistat,"2,500,200,955",636th
BR,"Jul 15th, 2014","
$13.5K - $215.5K ",295,"10,985,219",Comedy,116,Dani Russo Tv,"486,509,463","5,049th"
US,"May 18th, 2012","
$63.6K - $1M ",294,"10,990,675",Tech,"1,284",CrazyRussianHacker,"2,516,037,016",630th
US,"May 27th, 2014","
$801.6K - $12.8M ",293,"11,024,672",Games,"3,209",Jelly,"4,224,602,678",283rd
US,"Dec 19th, 2014","
$627.5K - $10M ",292,"11,021,757",People,541,David Dobrik,"3,949,475,916",311th
BR,"Nov 2nd, 2011","
$296.7K - $4.7M ",291,"11,064,908",Music,44,Anitta,"3,282,668,670",408th
GB,"Sep 22nd, 2014","
$518.2K - $8.3M ",290,"11,157,094",Entertainment,711,Mister Max,"6,781,131,248",122nd
CA,"Apr 9th, 2010","
$307.8K - $4.9M ",289,"11,121,582",Entertainment,"2,197",MrSuicideSheep,"4,468,279,747",254th
JO,"Nov 24th, 2008","
$974.7K - $15.6M ",288,"11,129,079",Music,"2,285",قناة طيور الجنة | toyoraljanahtv,"9,625,611,585",76th
BR,"Jul 25th, 2010","
$17.2K - $275K ",286,"11,127,762",Entertainment,289,5incominutos,"823,383,831","2,686th"
US,"Oct 16th, 2007","
$71.2K - $1.1M ",285,"11,166,063",Entertainment,471,Kurt Hugo Schneider,"2,854,785,209",505th
,"Dec 20th, 2013","
$0 - $0 ",283,"11,230,302",Games,0,Hip Hop Music - Topic,0,"23,440,075th"
GB,"Nov 30th, 2011","
$10.4K - $165.7K ",282,"11,239,563",Music,241,Little Mix,"55,214,783","51,923rd"
US,"May 31st, 2010","
$197.4K - $3.2M ",279,"11,261,572",Music,242,MattyBRaps,"5,232,081,927",201st
CA,"Jul 13th, 2011","
$337.6K - $5.4M ",278,"11,255,101",Music,44,TheWeekndVEVO,"7,334,569,544",109th
FR,"Jan 4th, 2011","
$47.5K - $759.4K ",277,"11,273,742",Comedy,158,NORMAN FAIT DES VIDÉOS,"2,056,167,809",827th
US,"Aug 30th, 2013","
$0 - $0 ",276,"11,301,532",Education,"2,302",Kids TV - Nursery Rhymes And Baby Songs,"5,938,471,059",160th
US,"Aug 31st, 2012","
$0 - $0 ",273,"11,317,854",Games,0,TV Shows,0,"22,790,885th"
US,"Jan 25th, 2006","
$98.7K - $1.6M ",271,"11,343,092",Entertainment,881,Wassabi,"4,001,333,252",304th
ES,"Feb 15th, 2012","
$66.3K - $1.1M ",269,"11,397,518",Games,"5,258",iTownGamePlay *Terror&Diversión*,"3,503,509,094",372nd
US,"Jun 10th, 2014","
$271.2K - $4.3M ",268,"11,403,834",Music,112,ShawnMendesVEVO,"5,654,600,120",177th
US,"Aug 22nd, 2009","
$107.4K - $1.7M ",267,"11,409,807",Games,498,The Game Theorists,"1,918,271,893",924th
US,"May 20th, 2007","
$84.7K - $1.4M ",266,"11,469,637",Music,118,Lindsey Stirling,"2,518,389,203",627th
US,"Apr 13th, 2011","
$191.7K - $3.1M ",265,"11,480,776",Entertainment,"2,607",FunToys Collector Disney Toys Review,"14,515,882,535",27th
IN,"Oct 19th, 2015","
$167.4K - $2.7M ",264,"11,535,543",Tech,"2,105",Technical Guruji,"1,035,070,762","2,024th"
SE,"Nov 29th, 2011","
$264.3K - $4.2M ",263,"11,535,393",Music,110,AviciiOfficialVEVO,"5,980,894,854",156th
US,"May 24th, 2007","
$89K - $1.4M ",262,"11,545,089",Games,"1,712",H2ODelirious,"2,664,461,945",572nd
US,"Sep 12th, 2015","
$547.4K - $8.8M ",261,"11,581,968",Howto,778,Troom Troom,"3,492,517,403",373rd
US,"Jul 5th, 2006","
$2.8K - $44.3K ",260,"11,567,928",Music,221,Pitbull,"209,550,607","12,977th"
US,"Sep 19th, 2006","
$397.6K - $6.4M ",259,"11,605,643",Games,"131,489",IGN,"8,643,568,582",86th
US,"Feb 28th, 2011","
$16.6K - $265.2K ",258,"11,602,508",Games,"1,902",Sky Does Everything,"3,778,972,214",332nd
NL,"Jun 23rd, 2008","
$38.7K - $618.9K ",257,"11,629,478",Howto,707,NikkieTutorials,"999,633,849","2,108th"
BR,"Jul 24th, 2006","
$61.5K - $984.2K ",256,"11,694,800",Tech,"1,417",Manual do Mundo,"1,995,495,121",865th
IN,"Sep 22nd, 2005","
$366.5K - $5.9M ",254,"11,742,190",Music,"4,085",Venus,"4,138,320,623",292nd
GB,"Apr 12th, 2008","
$193.4K - $3.1M ",253,"11,733,850",Entertainment,"2,178",Britain's Got Talent,"7,071,647,330",116th
RU,"Jan 14th, 2016","
$511.2K - $8.2M ",252,"11,800,615",Entertainment,234,Like Nastya,"3,439,826,868",380th
GB,"Jan 4th, 2006","
$295.8K - $4.7M ",251,"11,811,049",Comedy,"1,425",Mr Bean,"4,293,323,915",268th
US,"May 20th, 2010","
$387.2K - $6.2M ",250,"11,819,867",Music,765,DisneyMusicVEVO,"7,534,528,899",105th
JM,"Apr 30th, 2009","
$177.9K - $2.8M ",249,"11,830,279",Music,234,Major Lazer,"6,251,164,970",143rd
AR,"Jun 6th, 2013","
$909.8K - $14.6M ",248,"11,884,972",Music,170,La Granja de Zenón,"6,056,763,833",152nd
US,"Aug 15th, 2010","
$63.6K - $1M ",247,"11,872,747",Entertainment,238,The Slow Mo Guys,"1,616,351,905","1,150th"
US,"Apr 25th, 2015","
$214K - $3.4M ",246,"11,889,548",Entertainment,"1,357",Reaction Time,"3,477,409,067",375th
BR,"Apr 14th, 2014","
$678.3K - $10.9M ",244,"11,914,079",Film,611,Erlania e Valentina,"3,025,946,661",462nd
BR,"Sep 20th, 2008","
$28K - $448.7K ",243,"11,898,344",Entertainment,318,Canal Nostalgia,"983,520,239","2,156th"
US,"May 12th, 2009","
$98.5K - $1.6M ",241,"12,034,568",Music,165,DemiLovatoVEVO,"4,362,428,209",263rd
MX,"Aug 28th, 2012","
$79K - $1.3M ",240,"12,095,788",Howto,475,Musas,"1,514,564,586","1,252nd"
US,"Sep 15th, 2009","
$20.8K - $333.6K ",239,"12,098,515",Entertainment,75,Miley Cyrus,"294,971,903","8,971st"
US,"May 15th, 2008","
$0 - $0 ",238,"12,151,433",Music,162,Lady Gaga,"110,714,466","25,526th"
US,"Oct 7th, 2005","
$2.7K - $43.5K ",237,"12,162,111",Music,14,Romeo Santos,"334,105,432","7,794th"
US,"Sep 6th, 2011","
$319 - $5.1K ",236,"12,194,203",Music,54,Becky G,"33,691,776","84,360th"
MX,"Jun 3rd, 2012","
$145.1K - $2.3M ",235,"12,219,838",People,276,ExtraPolinesios,"2,124,566,381",786th
BR,"Sep 29th, 2011","
$207.7K - $3.3M ",233,"12,245,129",Entertainment,"1,640",Renato Garcia,"1,548,416,234","1,226th"
US,"Oct 22nd, 2012","
$416.8K - $6.7M ",232,"12,287,219",Music,134,ChainsmokersVEVO,"8,181,900,134",94th
GB,"Nov 17th, 2014","
$536.2K - $8.6M ",230,"12,341,739",People,625,Miss Katy,"6,577,563,394",127th
BR,"Dec 15th, 2012","
$147.5K - $2.4M ",229,"12,327,315",People,"3,851",AM3NlC,"3,433,752,484",382nd
US,"Sep 2nd, 2007","
$155.6K - $2.5M ",228,"12,337,867",Music,353,Boyce Avenue,"4,481,422,681",252nd
IN,"Jun 20th, 2015","
$189K - $3M ",226,"12,370,315",Entertainment,136,BB Ki Vines,"1,543,486,357","1,228th"
FR,"Jan 9th, 2011","
$334.3K - $5.3M ",224,"12,450,989",Comedy,"1,282",SQUEEZIE,"5,820,470,255",166th
UA,"Dec 11th, 2012","
$205K - $3.3M ",222,"12,569,155",Entertainment,263,SlivkiShow,"2,155,299,066",770th
KR,"Oct 4th, 2010","
$137.4K - $2.2M ",220,"12,592,686",Music,93,officialpsy,"7,103,931,955",114th
US,"Oct 15th, 2009","
$304.4K - $4.9M ",219,"12,618,234",Music,189,ChrisBrownVEVO,"7,729,902,460",100th
IN,"Aug 24th, 2015","
$1M - $16.1M ",218,"12,708,278",Music,"1,968",Gaane Sune Ansune,"5,725,464,247",169th
US,"Jan 22nd, 2016","
$338.2K - $5.4M ",217,"12,694,215",People,"2,714",Tasty,"2,354,576,127",691st
US,"Oct 15th, 2009","
$462.5K - $7.4M ",216,"12,696,831",Music,115,CalvinHarrisVEVO,"10,258,827,660",63rd
AU,"Dec 8th, 2011","
$67.7K - $1.1M ",215,"12,712,045",Howto,491,HowToBasic,"2,041,378,879",838th
US,"Dec 6th, 2006","
$83.9K - $1.3M ",214,"12,751,829",Tech,"2,943",TED,"1,323,613,592","1,483rd"
US,"Feb 14th, 2006","
$292K - $4.7M ",213,"12,791,990",Howto,323,jeffreestar,"1,383,842,465","1,410th"
BR,"Dec 2nd, 2014","
$770.7K - $12.3M ",212,"12,813,889",Film,748,Totoykids,"6,172,021,001",147th
FR,"Feb 25th, 2007","
$91.9K - $1.5M ",211,"12,826,429",Comedy,152,Cyprien,"2,124,579,752",785th
TR,"Jan 23rd, 2014","
$2M - $31.4M ",209,"12,958,577",Music,"9,424",netd müzik,"27,255,118,281",5th
US,"Jul 18th, 2006","
$344.3K - $5.5M ",208,"13,043,195",Entertainment,"1,259",Guava Juice,"5,253,941,349",199th
US,"Sep 9th, 2010","
$75.5K - $1.2M ",206,"13,256,115",Howto,224,Wengie,"1,333,748,382","1,467th"
MX,"Sep 15th, 2017","
$144K - $2.3M ",204,"13,329,993",,71,JukiLop,"811,211,602","2,741st"
IN,"Oct 24th, 2012","
$155.7K - $2.5M ",203,"13,367,088",Entertainment,56,Amit Bhadana,"869,090,899","2,507th"
US,"Sep 24th, 2008","
$10.3K - $165.5K ",202,"13,365,985",Music,78,DJ Snake,"39,772,367","71,725th"
CA,"Sep 8th, 2006","
$1.1M - $17.1M ",201,"13,413,849",Education,450,Super Simple Songs - Kids Songs,"12,192,485,551",39th
US,"Apr 1st, 2010","
$249.4K - $4M ",200,"13,402,390",Music,63,NickiMinajAtVEVO,"6,222,574,506",145th
US,"Nov 28th, 2006","
$350.4K - $5.6M ",198,"13,486,852",Music,491,Linkin Park,"6,742,027,204",125th
US,"Sep 19th, 2015","
$338.7K - $5.4M ",197,"13,498,224",Comedy,107,Lele Pons,"2,451,035,747",654th
ES,"Feb 28th, 2006","
$253.3K - $4.1M ",196,"13,510,857",Comedy,371,AuronPlay,"1,737,654,551","1,041st"
US,"Apr 23rd, 2018","
$3.4M - $54.7M ",194,"13,718,539",,83,Vlad and Nikita,"4,100,701,039",294th
IN,"Aug 27th, 2009","
$492.7K - $7.9M ",193,"13,657,714",News,"84,124",Aaj Tak,"3,628,294,101",351st
US,"Sep 2nd, 2009","
$303.8K - $4.9M ",192,"13,630,650",Music,131,BeyoncéVEVO,"9,301,410,786",79th
BR,"Sep 22nd, 2007","
$210.8K - $3.4M ",191,"13,670,692",Music,781,Cia. Daniel Saboya,"3,863,439,776",320th
CA,"Dec 21st, 2010","
$224K - $3.6M ",190,"13,675,190",Tech,"1,532",Unbox Therapy,"2,646,231,909",577th
US,"May 12th, 2009","
$281.4K - $4.5M ",188,"13,711,101",Music,131,EnriqueIglesiasVEVO,"11,803,137,943",43rd
US,"Sep 20th, 2006","
$400.2K - $6.4M ",187,"13,735,511",Entertainment,"3,672",Jimmy Kimmel Live,"7,039,221,213",118th
GB,"Jan 3rd, 2010","
$360.5K - $5.8M ",185,"13,822,553",Music,208,Coldplay,"8,580,311,769",87th
TH,"Jan 10th, 2013","
$1.4M - $22.2M ",183,"13,840,600",Entertainment,"55,236",one31,"9,650,988,968",75th
KR,"Feb 6th, 2015","
$345.3K - $5.5M ",182,"13,891,426",Entertainment,"1,407",1MILLION Dance Studio,"3,193,989,924",429th
IN,"Sep 1st, 2007","
$791K - $12.7M ",181,"13,921,493",Entertainment,"6,596",Shemaroo,"6,320,928,065",139th
US,"Sep 8th, 2014","
$134.6K - $2.2M ",180,"13,936,956",Animals,499,Brave Wilderness,"2,523,067,672",624th
US,"Dec 14th, 2010","
$151K - $2.4M ",179,"13,943,668",Entertainment,403,Rclbeauty101,"3,226,363,111",423rd
CO,"Sep 30th, 2010","
$511.3K - $8.2M ",178,"13,941,675",Music,141,jbalvinVEVO,"11,200,524,657",46th
ES,"Aug 9th, 2009","
$246.3K - $3.9M ",177,"14,010,788",Games,"4,637",Willyrex,"3,334,315,142",398th
US,"Sep 9th, 2009","
$266K - $4.3M ",176,"14,038,263",Music,78,Charlie Puth,"5,440,702,559",187th
,"Dec 20th, 2013","
$0 - $0 ",174,"14,091,118",Games,0,Pop Music - Topic,0,"24,144,253rd"
US,"Dec 1st, 2015","
$343.9K - $5.5M ",172,"14,165,742",Entertainment,199,James Charles,"1,173,472,744","1,712th"
GB,"Jul 30th, 2007","
$49.5K - $792.6K ",171,"14,166,072",Entertainment,378,Vsauce,"1,555,424,987","1,216th"
IN,"Sep 26th, 2011","
$921.7K - $14.7M ",170,"14,224,001",Music,"3,796",T-Series Apna Punjab,"7,072,566,059",115th
,"Jan 19th, 2011","
$554.5K - $8.9M ",169,"14,321,219",Entertainment,407,Lucas and Marcus,"3,278,085,650",409th
,"Oct 15th, 2015","
$428.6K - $6.9M ",167,"14,369,534",Music,27,Lil pump,"2,634,306,772",587th
US,"Jul 5th, 2011","
$0 - $0 ",165,"14,466,441",Comedy,721,FailArmy,"5,084,501,562",207th
CA,"Oct 29th, 2010","
$101.7K - $1.6M ",164,"14,499,445",Comedy,770,IISuperwomanII,"2,966,257,385",474th
,"Jun 1st, 2017","
$353.9K - $5.7M ",163,"14,711,629",Howto,"1,839",GENIAL,"1,967,772,025",885th
US,"Feb 20th, 2012","
$597.6K - $9.6M ",162,"14,730,209",Games,707,MrBeast,"1,868,633,155",952nd
MX,"Jun 9th, 2014","
$133.3K - $2.1M ",161,"14,781,448",Entertainment,144,Juan De Dios Pantoja,"1,016,761,576","2,068th"
TH,"Nov 8th, 2010","
$606.3K - $9.7M ",159,"14,816,297",Music,"6,237",GMM GRAMMY OFFICIAL,"14,638,683,237",26th
CA,"Feb 25th, 2011","
$52.8K - $844.9K ",158,"14,954,122",Music,65,The Weeknd,"733,476,096","3,078th"
MX,"Sep 22nd, 2010","
$53.7K - $859.8K ",157,"14,970,163",Entertainment,473,CaELiKe,"1,330,214,189","1,472nd"
US,"Jun 15th, 2011","
$377.2K - $6M ",156,"14,979,331",Music,92,MalumaVEVO,"10,753,459,361",53rd
US,"Sep 17th, 2008","
$249.4K - $4M ",155,"15,025,186",Entertainment,"2,152",Good Mythical Morning,"5,125,741,431",205th
US,"Jan 30th, 2008","
$2.9K - $47.1K ",154,"15,035,934",Entertainment,189,Demi Lovato,"392,097,303","6,504th"
KR,"Jan 31st, 2011","
$1M - $16.4M ",153,"15,160,246",Music,"14,610",1theK (원더케이),"12,207,630,561",38th
US,"Dec 14th, 2011","
$1.1M - $16.9M ",152,"15,189,775",Education,"1,145",Pinkfong! Kids' Songs & Stories,"7,369,877,177",107th
US,"Aug 12th, 2013","
$51.2K - $820K ",151,"15,210,111",People,"1,594",The Atwoods,"4,963,323,447",211th
ES,"Jan 26th, 2011","
$124.9K - $2M ",150,"15,316,160",Games,"5,329",TheWillyrex,"5,323,141,657",193rd
KR,"Dec 17th, 2012","
$239.9K - $3.8M ",149,"15,355,748",Music,925,BANGTANTV,"2,095,750,612",802nd
BR,"Aug 30th, 2006","
$753.3K - $12.1M ",147,"15,405,346",Music,48,Galinha Pintadinha,"10,787,059,150",52nd
US,"Nov 24th, 2009","
$173.3K - $2.8M ",145,"15,514,933",Music,127,SelenaGomezVEVO,"6,940,667,818",119th
US,"Dec 20th, 2006","
$1.3K - $20.7K ",144,"15,538,700",Music,16,ChrisBrownTV,"31,341,223","90,490th"
US,"May 12th, 2009","
$940.5K - $15M ",143,"15,571,130",Music,113,Maroon5VEVO,"12,032,725,122",41st
GB,"Feb 11th, 2007","
$1.7K - $27.1K ",142,"15,601,038",Music,69,Calvin Harris,"118,392,718","23,886th"
IN,"May 22nd, 2007","
$1.3M - $21.4M ",141,"15,728,409",Music,"2,503",Tips Official,"6,561,153,123",130th
PH,"Jul 16th, 2008","
$2.3M - $36.5M ",140,"15,780,195",Entertainment,"113,069",ABS-CBN Entertainment,"21,224,729,086",7th
PR,"Jun 9th, 2014","
$944.6K - $15.1M ",138,"15,909,849",Music,25,Bad Bunny,"3,829,823,027",324th
GB,"Sep 13th, 2006","
$202.5K - $3.2M ",136,"15,984,673",Games,"3,067",Ali-A,"4,290,149,808",271st
IN,"Feb 13th, 2011","
$1M - $16.3M ",135,"16,090,699",Music,"20,070",T-Series Bhakti Sagar,"6,274,775,087",142nd
GB,"Oct 15th, 2009","
$313.1K - $5M ",134,"16,104,641",Music,31,AdeleVEVO,"7,892,264,012",99th
US,"Apr 17th, 2012","
$337.2K - $5.4M ",133,"16,224,653",Games,"4,362",PopularMMOs,"12,550,110,440",37th
AR,"Mar 9th, 2006","
$202.5K - $3.2M ",131,"16,348,462",Entertainment,"1,191",DrossRotzank,"3,411,710,924",388th
BR,"Oct 7th, 2011","
$338.8K - $5.4M ",130,"16,433,302",Games,"3,571",AuthenticGames,"6,550,513,201",132nd
IN,"Feb 27th, 2007","
$694.8K - $11.1M ",128,"16,527,154",Entertainment,"9,918",Eros Now,"9,856,463,108",70th
US,"Aug 3rd, 2009","
$910 - $14.6K ",127,"16,533,542",Music,51,ImagineDragons,"17,799,500","155,321st"
MX,"Nov 16th, 2016","
$122K - $2M ",126,"16,581,536",People,78,Kimberly Loaiza,"927,890,969","2,307th"
US,"Sep 2nd, 2013","
$63.9K - $1M ",125,"16,586,938",Comedy,148,Liza Koshy,"1,957,788,617",892nd
US,"Aug 9th, 2011","
$476.4K - $7.6M ",124,"16,833,727",Entertainment,228,Collins Key,"2,961,631,147",476th
US,"Jun 23rd, 2009","
$246.5K - $3.9M ",123,"16,926,874",Nonprofit,"127,909",TEDx Talks,"3,065,048,388",451st
US,"Apr 12th, 2007","
$4.9K - $77.8K ",122,"16,914,724",Music,352,Enrique Iglesias,"346,093,092","7,497th"
RU,"Dec 6th, 2016","
$3.3M - $52.3M ",121,"17,051,106",People,215,Like Nastya Vlog,"6,438,310,776",135th
US,"Oct 24th, 2006","
$460.7K - $7.4M ",120,"17,077,793",Music,"3,719",Ultra Music,"9,977,189,747",68th
US,"Sep 22nd, 2012","
$109.6K - $1.8M ",118,"17,393,177",Music,143,The Chainsmokers,"693,670,549","3,316th"
US,"May 9th, 2008","
$298.6K - $4.8M ",116,"17,448,813",Music,448,Wiz Khalifa,"8,497,797,870",89th
US,"Sep 19th, 2013","
$352.4K - $5.6M ",108,"17,946,216",People,738,Jake Paul,"5,398,585,611",189th
US,"Nov 21st, 2006","
$335.6K - $5.4M ",107,"18,011,613",Entertainment,"3,183",The Late Late Show with James Corden,"5,379,248,370",190th
US,"Apr 14th, 2006","
$17.2K - $274.7K ",106,"18,034,469",Music,"1,551",Vevo,"562,362,544","4,283rd"
BR,"Apr 8th, 2011","
$62.4K - $998.9K ",105,"18,058,784",Comedy,206,CanalCanalha,"1,261,531,210","1,582nd"
US,"Aug 28th, 2013","
$1.9K - $30.5K ",104,"18,122,674",Music,18,Nicki Minaj,"87,230,401","32,659th"
US,"Mar 17th, 2015","
$2M - $31.5M ",103,"18,141,390",Entertainment,"1,286",Ryan ToysReview,"27,301,429,672",4th
US,"Aug 10th, 2011","
$405.1K - $6.5M ",101,"18,373,645",People,"5,850",BuzzFeedVideo,"14,756,320,478",24th
US,"May 12th, 2009","
$671K - $10.7M ",99,"18,444,975",Music,66,LuisFonsiVEVO,"10,198,985,916",65th
US,"May 12th, 2015","
$2.9M - $46.5M ",98,"18,578,370",Entertainment,536,✿ Kids Diana Show,"5,828,860,296",165th
US,"Apr 6th, 2010","
$133K - $2.1M ",97,"18,484,095",Music,164,Skrillex,"4,926,831,764",214th
US,"Sep 2nd, 2009","
$1.3M - $20.2M ",96,"18,536,393",Music,"2,986",SonyMusicIndiaVEVO,"8,211,573,480",93rd
,"Mar 23rd, 2018","
$51 - $824 ",95,"18,542,165",Music,1,Maluma,"672,527","2,309,632nd"
KR,"Jun 29th, 2016","
$1M - $16M ",94,"18,741,586",People,211,BLACKPINK,"4,516,286,080",250th
PR,"May 16th, 2011","
$631.2K - $10.1M ",93,"18,728,757",Music,329,Daddy Yankee,"6,555,926,704",131st
US,"Aug 29th, 2015","
$114.4K - $1.8M ",92,"18,818,687",Entertainment,586,Logan Paul Vlogs,"4,225,542,078",281st
US,"Oct 21st, 2010","
$1.1M - $17.6M ",91,"18,939,585",Music,97,ArianaGrandeVevo,"10,731,059,046",54th
US,"Feb 16th, 2010","
$123.8K - $2M ",89,"19,120,582",Comedy,436,JennaMarbles,"3,001,318,932",471st
AR,"Jun 2nd, 2011","
$1.5M - $24.1M ",88,"19,211,836",Music,676,El Reino Infantil,"18,761,274,934",11th
US,"Nov 8th, 2008","
$1.3M - $20.4M ",87,"19,290,884",Music,"5,150",WORLDSTARHIPHOP,"13,438,270,565",32nd
US,"Sep 2nd, 2009","
$457.6K - $7.3M ",86,"19,463,313",Music,144,shakiraVEVO,"15,492,462,955",22nd
US,"Jan 8th, 2006","
$565.6K - $9M ",82,"19,805,481",Comedy,"4,986",The Tonight Show Starring Jimmy Fallon,"10,630,239,484",58th
US,"Dec 11th, 2009","
$548.5K - $8.8M ",81,"19,809,277",Music,480,David Guetta,"10,876,973,945",51st
,"Sep 2nd, 2009","
$0.09 - $1 ",80,84,Tech,72,SearchMojo,"15,707","11,208,213th"
CO,"Feb 18th, 2011","
$761 - $12.2K ",79,"19,896,398",Music,39,J Balvin,"113,847,202","24,826th"
IN,"Nov 22nd, 2012","
$1.3M - $21M ",76,"20,369,712",Music,"6,491",Speed Records,"10,110,868,364",66th
US,"Sep 22nd, 2005","
$201.6K - $3.2M ",75,"20,442,626",Comedy,"1,711",shane,"4,707,808,320",224th
US,"Feb 8th, 2008","
$10.4K - $166.6K ",74,"20,471,426",Film,170,Selena Gomez,"467,157,098","5,290th"
GB,"Aug 14th, 2011","
$447.4K - $7.2M ",73,"20,572,231",Music,584,NoCopyrightSounds,"5,671,529,857",174th
KR,"Jun 4th, 2008","
$824.8K - $13.2M ",72,"20,951,428",Music,291,ibighit,"4,597,885,322",239th
GB,"Jul 14th, 2012","
$465.1K - $7.4M ",71,"21,090,267",Games,"3,038",DanTDM,"14,293,872,240",28th
NO,"Aug 25th, 2012","
$558.1K - $8.9M ",69,"21,251,260",Music,169,Alan Walker,"5,739,739,551",168th
IN,"Oct 29th, 2014","
$2M - $31.4M ",68,"21,285,172",Music,"17,248",Wave Music,"14,134,781,982",30th
BR,"Aug 5th, 2014","
$1.2M - $19.6M ",65,"21,463,491",Music,"2,707",GR6 EXPLODE,"9,851,271,373",71st
MX,"Oct 25th, 2013","
$1.1M - $17.7M ",63,"21,472,344",Education,252,BillionSurpriseToys - Nursery Rhymes & Songs,"7,186,662,271",111th
MX,"Apr 15th, 2012","
$278.4K - $4.5M ",62,"21,525,799",Comedy,593,Luisito Comunica,"2,486,906,726",640th
US,"May 13th, 2014","
$787.3K - $12.6M ",60,"21,913,720",Entertainment,"2,458",[토이푸딩] ToyPudding TV,"13,255,899,612",34th
IN,"Feb 9th, 2013","
$721.6K - $11.5M ",59,"22,112,252",Education,286,ChuChu TV Nursery Rhymes & Kids Songs,"16,549,969,648",19th
BR,"Feb 12th, 2012","
$571.2K - $9.1M ",58,"22,381,995",Games,"7,120",rezendeevil,"7,666,156,084",101st
US,"Apr 28th, 2006","
$2.1M - $33.7M ",56,"22,448,653",Film,"31,531",Movieclips,"20,501,062,962",8th
US,"May 12th, 2009","
$315.8K - $5.1M ",38,"26,348,119",Music,106,RihannaVEVO,"13,622,119,484",31st
US,"Dec 13th, 2009","
$410.3K - $6.6M ",37,"26,395,915",Music,125,KatyPerryVEVO,"16,898,604,435",17th
US,"May 12th, 2009","
$561.2K - $9M ",36,"26,402,473",Music,84,EminemVEVO,"12,559,521,109",36th
